1_10809	1_20304	31.6	225	139	4	156	368	1	222	5.98e-26	105
1_1237	1_20304	34.8	227	127	8	170	386	7	222	4.25e-28	111
1_17462	1_20304	29.2	209	128	5	183	379	22	222	5.75e-23	97.4
1_19952	1_20304	32.0	222	135	8	187	397	7	223	5.64e-17	80.5
1_20304	1_10809	31.8	223	137	4	3	222	158	368	4.26e-25	102
1_20304	1_1237	34.8	227	127	8	7	222	170	386	2.94e-27	108
1_20304	1_17462	29.2	209	128	5	22	222	183	379	1.26e-24	101
1_20304	1_19952	32.7	217	130	8	12	223	192	397	1.00e-18	85.1
1_20304	1_476	29.4	231	142	8	20	240	212	431	1.40e-21	93.6
1_476	1_20304	29.5	227	139	8	198	413	6	222	1.31e-22	97.1
