1_11046	1_11464	34.7	216	110	5	60	244	96	311	7.37e-26	105
1_11464	1_11046	34.7	216	110	5	96	311	60	244	4.47e-24	101
1_11464	1_14542	48.5	237	62	3	107	341	1	179	5.23e-58	194
1_11464	1_22194	28.7	136	77	1	137	272	17	132	1.06e-12	65.9
1_11464	1_4318	56.2	130	53	1	216	341	87	216	1.83e-33	127
1_11464	1_5584	41.0	210	110	4	85	292	171	368	2.66e-37	143
1_11464	1_7097	36.8	106	66	1	256	361	20	124	1.55e-11	62.4
1_11464	1_7903	45.6	90	45	1	434	523	192	277	5.98e-14	72.8
1_11464	1_8507	58.9	124	48	2	180	301	2	124	4.85e-38	137
1_14542	1_11464	48.7	236	61	3	1	178	107	340	6.95e-59	194
1_22194	1_11464	28.7	136	77	1	17	132	137	272	4.56e-14	67.8
1_4318	1_11464	56.6	129	52	1	87	215	216	340	3.28e-32	122
1_5584	1_11464	41.0	210	110	4	171	368	85	292	2.99e-38	145
1_7097	1_11464	36.8	106	66	1	20	124	256	361	3.05e-12	62.4
1_7903	1_11464	45.6	90	45	1	192	277	434	523	7.38e-15	74.3
1_8507	1_11464	58.9	124	48	2	2	124	180	301	3.39e-39	138
