1_14830	1_17646	70.2	47	14	0	1	47	39	85	1.84e-17	74.3
1_15232	1_17646	62.4	85	31	1	1	84	1	85	5.71e-23	92.4
1_15661	1_17646	67.1	85	27	1	51	134	1	85	3.06e-30	112
1_16101	1_17646	81.2	85	15	1	1	84	1	85	2.60e-38	134
1_17313	1_17646	81.7	82	15	0	32	113	1	82	1.34e-40	130
1_17554	1_17646	70.6	85	24	1	1	84	1	85	3.16e-33	120
1_17646	1_14830	70.2	47	14	0	39	85	1	47	2.61e-17	73.2
1_17646	1_15232	62.4	85	31	1	1	85	1	84	1.11e-23	92.8
1_17646	1_15661	67.1	85	27	1	1	85	51	134	1.07e-30	112
1_17646	1_16101	81.2	85	15	1	1	85	1	84	6.17e-39	134
1_17646	1_17313	81.7	82	15	0	1	82	32	113	3.74e-42	134
1_17646	1_17554	70.6	85	24	1	1	85	1	84	4.23e-34	120
1_17646	1_4961	52.4	82	38	1	4	85	202	282	8.24e-22	87.8
1_4961	1_17646	52.4	82	38	1	202	282	4	85	6.04e-21	87.0
