1_10200	1_3440	49.6	409	201	5	9	414	16	422	2.08e-141	410
1_11561	1_3440	100	416	0	0	34	449	11	426	1.39e-312	845
1_13715	1_3440	93.2	456	1	1	1	456	1	426	4.52e-313	846
1_16624	1_3440	71.0	397	114	1	39	435	11	406	1.08e-220	612
1_16727	1_3440	49.6	409	201	5	36	441	16	422	3.80e-141	411
1_2747	1_3440	48.6	424	210	6	23	440	1	422	9.13e-142	412
1_3440	1_10200	49.6	409	201	5	16	422	9	414	2.86e-141	410
1_3440	1_11561	99.3	420	3	0	7	426	30	449	6.54e-313	845
1_3440	1_13715	93.2	456	1	1	1	426	1	456	6.00e-313	846
1_3440	1_16624	71.0	397	114	1	11	406	39	435	3.71e-221	613
1_3440	1_16727	49.6	409	201	5	16	422	36	441	6.99e-141	410
1_3440	1_2747	48.6	424	210	6	1	422	23	440	8.38e-142	412
