1_10244	1_17005	42.9	210	117	1	24	230	852	1061	6.47e-51	177
1_10408	1_17005	40.4	89	51	1	1	89	644	730	1.21e-14	68.6
1_10537	1_17005	37.1	224	130	2	5	219	648	869	1.22e-36	136
1_11064	1_17005	55.8	129	57	0	1	129	883	1011	1.16e-39	140
1_12063	1_17005	32.8	348	208	12	19	346	888	1229	3.64e-38	145
1_12126	1_17005	40.2	448	225	13	36	470	216	633	1.85e-88	295
1_12374	1_17005	42.7	419	209	9	1	400	395	801	1.36e-94	310
1_12534	1_17005	60.0	553	220	1	1	552	448	1000	3.23e-240	706
1_1297	1_17005	35.3	852	440	20	1	756	332	1168	8.36e-139	449
1_13411	1_17005	40.4	89	51	1	1	89	644	730	1.60e-14	68.6
1_1365	1_17005	53.3	107	46	2	1	107	1272	1374	4.16e-27	103
1_1438	1_17005	33.1	332	193	7	5	312	648	974	9.62e-41	151
1_14397	1_17005	50.3	384	155	5	2	351	486	867	3.33e-120	379
1_14519	1_17005	67.9	396	109	2	1	378	195	590	1.06e-193	576
1_14833	1_17005	40.8	152	79	2	5	147	648	797	2.92e-27	105
1_15064	1_17005	52.6	458	177	4	150	577	69	516	2.81e-160	496
1_15065	1_17005	39.1	384	212	7	3	377	264	634	2.61e-78	262
1_16111	1_17005	43.6	110	59	2	1	110	103	209	7.49e-24	94.7
1_16206	1_17005	37.6	688	390	13	39	711	219	882	1.83e-127	415
1_16472	1_17005	29.4	316	137	12	12	270	216	502	1.17e-23	100
1_16694	1_17005	30.0	140	88	4	14	151	216	347	9.12e-14	67.4
1_16988	1_17005	48.0	100	52	0	1	100	758	857	1.65e-24	96.3
1_17005	1_12534	60.4	550	217	1	448	997	1	549	3.48e-239	704
1_17005	1_14519	67.9	396	109	2	195	590	1	378	8.07e-194	578
1_17005	1_15064	52.6	458	177	4	69	516	150	577	9.67e-163	504
1_17005	1_18157	47.1	1331	594	15	72	1394	313	1541	0.0	1223
1_17005	1_19255	52.9	603	268	5	10	605	81	674	1.71e-210	634
1_17005	1_19526	39.9	1146	608	30	264	1375	3	1101	4.98e-238	722
1_17005	1_19674	65.0	443	152	2	328	770	1	440	4.33e-201	600
1_17005	1_21586	35.7	856	322	8	151	1003	89	719	4.00e-161	505
1_17005	1_21598	56.5	708	277	5	528	1229	2	684	4.83e-266	778
1_17005	1_21929	67.5	609	179	3	87	695	173	762	9.39e-299	866
1_17005	1_23828	50.7	787	307	7	136	903	1	725	1.46e-273	799
1_17005	1_3548	57.3	1347	497	9	69	1399	32	1316	0.0	1546
1_17005	1_4273	51.3	1068	407	11	69	1111	151	1130	0.0	1059
1_17005	1_519	43.5	1170	385	12	210	1376	3	899	0.0	944
1_17005	1_6072	56.8	465	193	3	214	678	132	588	3.85e-184	561
1_17005	1_7852	49.8	944	319	6	103	1046	1	789	5.98e-308	890
1_17005	1_9246	52.9	780	315	11	103	861	1	749	2.82e-280	818
1_17167	1_17005	55.9	177	78	0	14	190	366	542	3.07e-68	225
1_17556	1_17005	56.9	202	77	3	1	195	517	715	1.56e-73	240
1_17776	1_17005	27.5	109	68	4	69	177	216	313	1.37e-04	41.6
1_17910	1_17005	33.2	184	106	5	38	220	219	386	2.60e-17	80.5
1_18157	1_17005	46.8	1340	603	15	304	1541	63	1394	0.0	1216
1_18173	1_17005	33.7	270	158	3	74	324	648	915	2.07e-37	142
1_18216	1_17005	35.3	600	341	17	1	568	790	1374	9.33e-91	305
1_19255	1_17005	52.9	603	268	5	81	674	10	605	4.04e-210	632
1_19526	1_17005	39.9	1146	608	30	3	1101	264	1375	5.26e-233	709
1_19594	1_17005	40.6	352	178	9	1	333	448	787	1.30e-71	241
1_19674	1_17005	65.0	443	152	2	1	440	328	770	1.22e-201	600
1_21586	1_17005	35.9	856	321	8	89	719	151	1003	7.35e-159	498
1_21598	1_17005	56.5	708	277	5	2	684	528	1229	2.69e-267	780
1_21929	1_17005	67.5	609	179	3	173	762	87	695	2.07e-297	862
1_22053	1_17005	38.0	237	138	6	23	252	891	1125	5.22e-39	144
1_22502	1_17005	39.3	542	274	15	69	582	216	730	1.96e-102	339
1_22750	1_17005	52.6	173	82	0	1	173	865	1037	5.09e-52	179
1_23411	1_17005	37.8	188	106	2	5	183	648	833	9.59e-31	117
1_23483	1_17005	33.9	274	162	6	8	265	862	1132	2.63e-36	137
1_23828	1_17005	50.7	787	307	7	1	725	136	903	7.32e-270	789
1_3009	1_17005	35.7	319	187	10	32	335	901	1216	3.43e-43	160
1_3548	1_17005	57.3	1347	497	9	32	1316	69	1399	0.0	1546
1_3639	1_17005	45.1	113	59	2	108	220	69	178	2.08e-23	97.8
1_4157	1_17005	37.0	162	94	3	14	169	968	1127	1.17e-26	105
1_4166	1_17005	55.3	47	21	0	124	170	69	115	1.72e-09	55.8
1_4273	1_17005	51.3	1068	407	11	151	1130	69	1111	0.0	1052
1_4278	1_17005	39.2	650	353	19	1	624	761	1394	1.19e-114	375
1_4483	1_17005	40.1	456	238	13	13	442	967	1413	1.93e-85	285
1_4494	1_17005	51.6	91	36	3	4	94	1312	1394	6.97e-20	82.4
1_519	1_17005	43.5	1174	379	12	3	899	210	1376	0.0	943
1_5347	1_17005	29.5	862	333	25	6	606	487	1334	1.02e-81	280
1_5554	1_17005	54.3	140	57	2	1	133	517	656	1.29e-46	160
1_5650	1_17005	38.0	271	154	8	32	291	901	1168	1.27e-43	159
1_569	1_17005	64.6	130	43	1	11	137	580	709	2.45e-52	177
1_5799	1_17005	37.1	776	410	21	35	763	216	960	7.60e-137	441
1_5809	1_17005	61.7	133	50	1	1	132	626	758	6.93e-51	173
1_6072	1_17005	56.8	465	193	3	132	588	214	678	1.45e-184	561
1_629	1_17005	41.3	167	87	2	11	168	648	812	1.10e-30	116
1_6340	1_17005	50.3	173	86	0	124	296	69	241	5.29e-55	192
1_7132	1_17005	59.1	127	52	0	1	127	395	521	1.96e-51	174
1_7216	1_17005	48.5	198	98	2	45	242	368	561	2.55e-55	191
1_7439	1_17005	40.7	351	187	12	1	339	1009	1350	4.94e-64	219
1_751	1_17005	35.1	174	110	2	1	172	776	948	8.52e-24	97.1
1_7852	1_17005	50.0	944	317	7	1	789	103	1046	9.55e-307	886
1_8278	1_17005	33.7	270	158	3	5	255	648	915	4.77e-38	141
1_9246	1_17005	52.9	780	315	11	1	749	103	861	3.37e-278	811
1_9396	1_17005	51.5	204	86	3	37	227	588	791	5.61e-62	209
