1_11581	1_669	34.0	250	142	5	3	234	71	315	2.93e-41	149
1_13427	1_669	99.5	208	1	0	1	208	354	561	2.47e-138	398
1_14237	1_669	29.5	271	154	8	1	237	162	429	2.89e-28	112
1_14628	1_669	31.9	480	272	11	14	458	10	469	1.29e-65	230
1_2562	1_669	54.0	420	175	3	16	418	10	428	7.97e-149	434
1_2672	1_669	34.4	131	86	0	69	199	63	193	7.68e-26	103
1_2966	1_669	34.4	393	218	7	1	366	91	470	7.16e-61	209
1_3357	1_669	63.6	506	116	5	1	438	1	506	1.88e-198	565
1_5323	1_669	34.3	254	148	4	87	321	58	311	5.50e-40	154
1_669	1_11581	34.3	251	140	6	71	315	3	234	7.89e-40	146
1_669	1_13427	99.5	208	1	0	354	561	1	208	1.65e-138	399
1_669	1_14237	28.9	284	165	8	162	442	1	250	1.97e-26	108
1_669	1_14628	32.4	479	271	12	10	469	14	458	1.17e-62	221
1_669	1_2562	54.2	419	174	3	10	427	16	417	3.49e-152	443
1_669	1_2672	33.8	133	88	0	61	193	67	199	5.27e-25	102
1_669	1_2966	34.7	389	222	7	91	470	1	366	3.06e-59	204
1_669	1_3357	63.6	506	116	5	1	506	1	438	1.57e-202	575
1_669	1_5323	34.3	254	148	4	58	311	87	321	5.34e-41	157
