1_1036	1_21038	37.7	1353	699	23	257	1483	1	1335	4.17e-276	830
1_1093	1_21038	46.4	1090	552	14	7	1072	405	1486	0.0	960
1_10938	1_21038	53.5	893	347	7	2	827	191	1082	2.96e-304	880
1_10957	1_21038	82.5	206	35	1	1	205	285	490	1.17e-107	337
1_10972	1_21038	38.7	798	446	14	23	784	491	1281	4.29e-166	519
1_11350	1_21038	41.1	682	390	6	1	674	448	1125	2.14e-166	516
1_11406	1_21038	42.8	1494	800	21	277	1724	1	1486	0.0	1163
1_1196	1_21038	90.1	293	29	0	1	293	1139	1431	3.23e-190	563
1_11984	1_21038	39.3	1295	714	25	1	1255	223	1485	7.51e-292	863
1_12149	1_21038	58.1	313	131	0	1	313	1175	1487	5.48e-123	384
1_12350	1_21038	40.6	515	296	5	7	517	911	1419	1.42e-116	375
1_12731	1_21038	53.0	1499	681	10	270	1757	1	1487	0.0	1590
1_13204	1_21038	64.9	339	119	0	1	339	1147	1485	1.13e-159	483
1_13250	1_21038	43.6	603	321	12	2	595	893	1485	1.74e-150	470
1_13542	1_21038	42.8	1507	802	20	1	1468	1	1486	0.0	1150
1_13618	1_21038	40.5	934	514	10	1	901	560	1484	6.71e-236	706
1_13641	1_21038	64.0	1293	15	1	266	1108	1	1293	0.0	1476
1_13694	1_21038	50.3	914	431	9	263	1173	1	894	1.46e-298	878
1_13755	1_21038	37.7	1056	583	20	26	1024	340	1377	2.20e-212	649
1_13827	1_21038	53.2	523	204	3	1	482	560	1082	2.28e-172	524
1_14624	1_21038	51.8	976	452	5	1	974	448	1407	0.0	1032
1_15241	1_21038	94.9	195	10	0	1	195	1175	1369	2.88e-123	379
1_15755	1_21038	58.7	685	277	4	30	710	804	1486	2.18e-279	810
1_1607	1_21038	43.2	1499	792	21	280	1730	1	1487	0.0	1156
1_16835	1_21038	41.6	1455	772	23	290	1680	1	1442	0.0	1072
1_16884	1_21038	48.7	606	288	9	263	865	1	586	3.54e-174	543
1_16910	1_21038	46.4	319	157	6	1	312	1175	1486	2.03e-80	265
1_17203	1_21038	43.8	1493	784	22	276	1720	1	1486	0.0	1171
1_17259	1_21038	43.3	443	234	5	2	443	1060	1486	2.02e-115	369
1_17262	1_21038	51.7	201	70	1	1	174	1129	1329	1.75e-63	213
1_17629	1_21038	62.0	245	93	0	1	245	1175	1419	5.01e-105	332
1_18041	1_21038	42.1	964	536	10	3	953	531	1485	2.45e-247	737
1_18098	1_21038	41.4	1443	785	18	273	1675	4	1425	0.0	1094
1_18469	1_21038	38.9	1501	841	22	96	1542	6	1484	0.0	977
1_18657	1_21038	51.5	274	115	1	1	256	474	747	9.98e-86	278
1_18675	1_21038	58.3	638	260	4	2	635	851	1486	8.20e-257	749
1_1881	1_21038	41.3	1364	715	21	287	1585	1	1344	0.0	985
1_18872	1_21038	42.5	593	327	9	1	587	852	1436	2.28e-145	456
1_18904	1_21038	41.7	1510	823	19	278	1756	4	1486	0.0	1141
1_19029	1_21038	41.2	1495	820	20	284	1737	10	1486	0.0	1102
1_19181	1_21038	73.6	288	76	0	1	288	1139	1426	1.57e-152	462
1_19549	1_21038	41.8	1511	820	20	278	1756	4	1486	0.0	1140
1_19626	1_21038	96.1	229	9	0	827	1055	287	515	2.25e-136	447
1_19648	1_21038	48.2	826	414	4	9	821	304	1128	1.41e-262	773
1_1988	1_21038	77.2	684	155	1	1	683	804	1487	0.0	1102
1_20016	1_21038	53.2	331	155	0	6	336	442	772	9.85e-115	363
1_20049	1_21038	42.6	751	407	9	1	737	744	1484	1.68e-187	573
1_20102	1_21038	51.9	540	258	2	3	541	752	1290	4.30e-186	561
1_20197	1_21038	79.2	178	37	0	1	178	1175	1352	1.15e-95	303
1_20502	1_21038	45.3	958	474	12	258	1184	1	939	1.56e-266	796
1_20690	1_21038	46.0	892	452	6	15	892	276	1151	2.50e-273	803
1_20703	1_21038	38.0	1506	870	20	270	1733	1	1485	0.0	997
1_20906	1_21038	50.1	780	355	6	48	808	640	1404	3.68e-262	770
1_20919	1_21038	38.3	1509	871	19	227	1704	6	1485	1.28e-314	937
1_2100	1_21038	50.5	709	338	3	1	696	285	993	4.68e-240	709
1_21038	1_11406	42.8	1494	800	21	1	1486	277	1724	0.0	1165
1_21038	1_12731	53.1	1501	677	12	1	1487	270	1757	0.0	1593
1_21038	1_13542	43.0	1504	804	21	1	1486	1	1468	0.0	1157
1_21038	1_13641	64.0	1293	15	1	1	1293	266	1108	0.0	1479
1_21038	1_14624	52.2	977	447	7	448	1407	1	974	0.0	1032
1_21038	1_1607	43.1	1499	793	20	1	1487	280	1730	0.0	1166
1_21038	1_16835	41.3	1457	774	21	1	1442	290	1680	0.0	1062
1_21038	1_17203	44.0	1497	776	26	1	1486	276	1720	0.0	1164
1_21038	1_18098	41.5	1440	787	17	4	1425	273	1675	0.0	1080
1_21038	1_18469	39.0	1483	828	21	24	1484	114	1542	0.0	995
1_21038	1_18904	41.4	1514	817	18	4	1484	278	1754	0.0	1129
1_21038	1_19029	41.1	1507	805	22	10	1486	284	1737	0.0	1097
1_21038	1_19549	41.5	1515	814	19	4	1484	278	1754	0.0	1125
1_21038	1_1988	77.2	684	155	1	804	1487	1	683	0.0	1101
1_21038	1_20703	38.6	1485	845	21	24	1485	293	1733	0.0	1006
1_21038	1_22484	57.5	957	406	1	531	1486	29	985	0.0	1144
1_21038	1_23636	66.3	1163	337	10	1	1153	163	1280	0.0	1521
1_21038	1_3418	52.4	1002	428	4	486	1487	4	956	0.0	1051
1_21038	1_3737	88.2	1227	134	4	1	1222	275	1495	0.0	2166
1_21038	1_405	84.6	585	90	0	560	1144	1	585	0.0	1016
1_21038	1_43	53.0	1499	681	10	1	1487	270	1757	0.0	1592
1_21038	1_7157	41.6	1376	747	20	1	1368	280	1606	0.0	1023
1_21038	1_957	49.9	1492	719	10	1	1484	264	1734	0.0	1438
1_21038	1_9886	43.3	1498	797	21	3	1483	15	1476	0.0	1165
1_22060	1_21038	48.8	537	267	5	3	532	952	1487	4.92e-173	527
1_22220	1_21038	71.2	513	133	5	214	721	1	503	2.42e-243	718
1_22283	1_21038	45.7	761	399	6	1	749	728	1486	2.25e-235	698
1_22344	1_21038	37.6	1509	877	23	278	1751	6	1484	4.87e-318	948
1_22484	1_21038	57.5	957	406	1	29	985	531	1486	0.0	1143
1_22811	1_21038	49.9	569	209	2	6	498	830	1398	2.45e-176	534
1_23048	1_21038	41.3	910	500	10	1	883	210	1112	2.25e-217	659
1_23373	1_21038	55.0	338	151	1	2	339	1053	1389	1.09e-122	384
1_23593	1_21038	41.6	493	267	9	24	507	956	1436	4.31e-107	348
1_23603	1_21038	37.7	1499	691	19	278	1549	4	1486	0.0	956
1_23636	1_21038	66.3	1163	337	10	163	1280	1	1153	0.0	1514
1_23697	1_21038	61.9	312	119	0	1	312	1175	1486	2.28e-142	436
1_23960	1_21038	42.6	340	179	5	22	345	161	500	2.90e-74	249
1_23998	1_21038	46.7	885	455	9	9	878	604	1486	5.44e-272	798
1_3418	1_21038	52.4	1002	428	4	4	956	486	1487	0.0	1051
1_3554	1_21038	53.3	497	225	3	2	498	995	1484	3.08e-179	542
1_3737	1_21038	88.2	1227	134	4	275	1495	1	1222	0.0	2165
1_405	1_21038	84.6	585	90	0	1	585	560	1144	0.0	1015
1_43	1_21038	53.0	1499	681	10	270	1757	1	1487	0.0	1589
1_435	1_21038	60.8	602	235	1	1	602	885	1485	2.54e-266	772
1_4563	1_21038	64.8	236	83	0	1	236	1175	1410	3.98e-107	337
1_4949	1_21038	34.3	758	467	10	2	736	395	1144	1.08e-141	451
1_5003	1_21038	43.0	454	227	10	1	442	23	456	1.24e-98	322
1_530	1_21038	46.2	548	272	9	51	584	769	1307	9.86e-152	473
1_5373	1_21038	31.7	631	335	11	9	547	606	1232	1.44e-92	310
1_5848	1_21038	61.1	262	102	0	1	262	1225	1486	1.56e-109	345
1_6501	1_21038	46.6	728	343	10	196	886	769	1487	8.77e-209	634
1_6648	1_21038	40.5	1418	794	19	368	1755	87	1484	0.0	969
1_6753	1_21038	37.0	705	177	2	2	439	711	1415	2.35e-137	428
1_6796	1_21038	47.7	728	358	9	51	764	769	1487	1.02e-223	669
1_7027	1_21038	39.7	539	293	11	1	510	560	1095	6.26e-113	365
1_7157	1_21038	41.7	1376	745	21	280	1606	1	1368	0.0	1032
1_7525	1_21038	47.6	233	115	3	2	234	1260	1485	1.21e-65	219
1_7564	1_21038	54.1	423	170	6	1	407	130	544	5.06e-130	407
1_7951	1_21038	64.6	370	130	1	3	372	1053	1421	2.54e-165	500
1_8021	1_21038	81.3	251	46	1	1	250	285	535	9.43e-137	418
1_8079	1_21038	38.8	721	414	9	1	702	773	1485	2.07e-174	537
1_8169	1_21038	48.7	569	264	5	1	542	919	1486	9.54e-180	545
