1_11017	1_18671	43.7	151	83	2	1	150	238	387	1.99e-29	110
1_11269	1_18671	49.3	152	73	2	1	150	168	317	3.38e-42	144
1_12015	1_18671	54.8	197	88	1	1	196	150	346	2.44e-75	232
1_12064	1_18671	49.0	239	121	1	95	332	108	346	1.21e-83	259
1_12092	1_18671	48.1	212	106	1	3	214	147	354	4.93e-66	209
1_13073	1_18671	52.4	166	79	0	2	167	117	282	2.52e-56	182
1_13408	1_18671	42.1	240	98	2	50	248	107	346	2.08e-60	196
1_13527	1_18671	44.1	202	109	2	1	201	207	405	5.51e-55	179
1_14529	1_18671	42.9	191	94	4	1	186	207	387	2.01e-45	154
1_15045	1_18671	41.2	340	185	6	2	337	73	401	2.26e-86	266
1_15286	1_18671	41.7	278	151	3	1	275	125	394	5.66e-71	224
1_15553	1_18671	47.9	192	100	0	4	195	148	339	8.75e-64	202
1_15984	1_18671	44.0	268	144	3	1	267	107	369	4.24e-73	229
1_16313	1_18671	43.8	224	125	1	1	223	110	333	2.10e-59	192
1_16565	1_18671	47.8	209	96	3	13	215	199	400	3.07e-56	183
1_17172	1_18671	50.7	140	68	1	2	141	117	255	1.86e-42	144
1_17370	1_18671	40.6	219	129	1	1	218	125	343	1.95e-62	200
1_17620	1_18671	50.8	126	62	0	4	129	108	233	3.42e-43	146
1_17908	1_18671	40.3	129	65	1	5	133	246	362	1.47e-22	91.7
1_18001	1_18671	48.1	291	138	3	32	316	117	400	1.39e-92	281
1_18242	1_18671	63.1	141	52	0	1	141	150	290	3.87e-66	206
1_18366	1_18671	49.4	259	127	3	1	258	150	405	1.27e-84	258
1_18638	1_18671	47.5	284	135	3	1	278	125	400	3.84e-84	258
1_18671	1_18001	48.1	291	138	3	117	400	32	316	5.12e-92	280
1_18671	1_1896	67.7	192	62	0	111	302	5	196	4.45e-97	288
1_18671	1_20557	47.2	377	195	1	29	401	13	389	9.68e-124	363
1_18671	1_21413	97.0	263	8	0	150	412	1	263	6.85e-190	526
1_18671	1_21515	48.3	296	148	3	109	401	1	294	4.29e-93	281
1_18671	1_23729	49.0	292	140	4	117	401	2	291	1.21e-92	280
1_18671	1_23948	49.4	346	169	2	70	409	33	378	3.78e-116	343
1_18671	1_2489	62.7	287	107	0	125	411	1	287	3.80e-136	391
1_18671	1_3809	63.0	262	97	0	150	411	1	262	7.03e-123	356
1_18671	1_6531	41.3	400	225	6	14	407	16	411	6.48e-106	318
1_18671	1_694	47.0	298	154	1	108	401	16	313	7.46e-99	297
1_18671	1_8794	39.7	368	213	6	32	391	35	401	3.43e-93	286
1_1896	1_18671	67.7	192	62	0	5	196	111	302	2.13e-97	288
1_19097	1_18671	50.8	177	81	1	3	179	147	317	2.24e-56	182
1_19659	1_18671	54.9	204	90	1	10	211	108	311	5.86e-74	231
1_20222	1_18671	42.2	303	151	6	4	292	109	401	2.01e-76	238
1_20557	1_18671	47.5	373	192	1	17	389	33	401	3.99e-125	367
1_21097	1_18671	50.3	173	85	1	25	196	128	300	3.04e-52	172
1_21413	1_18671	97.0	263	8	0	1	263	150	412	1.25e-189	525
1_21515	1_18671	48.3	296	148	3	1	294	109	401	1.08e-93	283
1_2189	1_18671	49.2	258	123	3	1	254	150	403	2.98e-81	249
1_22202	1_18671	35.3	400	209	8	16	371	14	407	3.59e-79	248
1_2323	1_18671	52.9	104	49	0	1	104	150	253	4.14e-37	130
1_23676	1_18671	41.6	332	179	6	4	331	81	401	5.83e-85	262
1_23729	1_18671	49.0	292	140	4	2	291	117	401	2.45e-92	279
1_23948	1_18671	49.4	346	169	2	33	378	70	409	1.23e-116	345
1_2477	1_18671	44.3	262	144	1	1	262	150	409	5.98e-76	236
1_2489	1_18671	62.7	287	107	0	1	287	125	411	2.66e-136	391
1_2633	1_18671	44.8	279	136	6	1	272	125	392	6.03e-76	236
1_2960	1_18671	45.5	191	94	3	1	187	207	391	3.24e-47	159
1_3153	1_18671	53.1	175	82	0	4	178	108	282	1.02e-65	206
1_3393	1_18671	39.9	376	191	6	2	346	30	401	6.38e-88	270
1_3606	1_18671	51.3	115	56	0	5	119	153	267	1.82e-39	135
1_3809	1_18671	63.0	262	97	0	1	262	150	411	7.83e-124	358
1_4529	1_18671	45.5	209	108	1	1	209	207	409	6.92e-53	174
1_487	1_18671	50.8	132	65	0	1	132	107	238	5.02e-45	151
1_5713	1_18671	43.2	148	84	0	11	158	109	256	8.90e-36	129
1_6531	1_18671	41.3	400	225	6	16	411	14	407	4.04e-107	322
1_6584	1_18671	36.8	304	125	5	4	240	108	411	2.35e-53	177
1_6687	1_18671	46.5	200	102	1	2	196	147	346	1.49e-61	196
1_6867	1_18671	47.2	254	133	1	1	253	150	403	2.43e-78	242
1_694	1_18671	47.0	298	154	1	16	313	108	401	1.54e-101	303
1_6948	1_18671	47.5	118	62	0	8	125	116	233	1.12e-36	130
1_829	1_18671	45.4	185	100	1	1	184	207	391	4.39e-50	166
1_8794	1_18671	39.7	368	213	6	35	401	32	391	7.61e-92	282
1_8866	1_18671	38.7	194	117	2	5	198	44	235	8.75e-45	154
1_892	1_18671	42.3	265	148	3	2	265	147	407	1.24e-75	235
